@relation Frampt

@attribute mergeObsZZ_9_10 {-85,-24,-60,-62,0,2,3,25,80,93}
@attribute intermediateReward numeric
@attribute nearestCoin numeric
@attribute nearestCreature numeric
@attribute distancePassedCells numeric
@attribute saltoSeguido numeric
@attribute marioOnGround {true,false}
@attribute marioMode numeric
@attribute reward24 numeric
@attribute coin24 numeric
@attribute creature24 numeric
@attribute distance24 numeric
@attribute salto24 numeric
@attribute ground24 {true,false}
@attribute mode24 numeric
@attribute merge24ObsZZ_9_10 {-85,-24,-60,-62,0,2,3,25,80,93}
@attribute evaluacion numeric
@attribute DOWN {true,false}
@attribute JUMP {true,false}
@attribute LEFT {true,false}
@attribute RIGHT {true,false}
@attribute SPEED {true,false}
@attribute UP {true,false}

@data
-60,-1,11,11,5,3,true,2,9,11,11,11,2,true,2,-60,330,false,false,false,true,false,false
-60,-1,11,11,6,0,true,2,9,11,11,11,3,true,2,-60,300,false,true,false,true,false,false
-60,-1,11,11,6,1,true,2,9,11,11,11,0,true,2,-60,300,false,true,false,true,false,false
-60,-1,11,11,6,2,true,2,9,11,11,11,1,true,2,-60,300,false,true,true,false,false,false
-60,-1,11,11,6,3,true,2,9,11,11,11,2,true,2,-60,300,false,true,false,true,false,false
0,-1,11,11,7,4,false,2,9,11,11,11,3,true,2,0,270,false,false,false,true,false,false
0,-1,11,11,7,0,false,2,9,11,11,11,4,false,2,0,270,false,false,false,true,false,false
0,-1,11,11,7,0,false,2,9,11,11,11,0,false,2,0,270,false,false,false,true,false,false
0,-1,11,11,7,0,false,2,9,11,11,11,0,false,2,0,270,false,false,false,true,false,false
0,-1,11,11,8,0,false,2,9,11,11,11,0,false,2,0,240,false,false,false,true,false,false
0,-1,11,11,8,0,false,2,9,11,11,12,0,false,2,0,270,false,true,false,true,false,false
0,-1,11,11,8,1,false,2,9,11,11,12,0,false,2,0,270,false,true,false,true,false,false
0,9,11,11,9,2,false,2,9,11,11,12,1,false,2,0,90,false,false,false,true,false,false
0,9,11,11,9,0,false,2,9,11,11,12,2,false,2,0,90,false,false,false,true,false,false
0,9,11,11,9,0,false,2,9,11,11,12,0,false,2,0,90,false,true,false,true,false,false
-85,9,11,11,10,1,false,2,9,11,11,12,0,false,2,-85,60,false,true,false,true,false,false
-85,9,11,11,10,2,true,2,9,11,11,13,1,false,2,-85,90,false,true,false,true,false,false
-85,9,11,11,10,3,true,2,9,11,11,13,2,true,2,-85,90,false,true,false,true,false,false
-85,9,11,11,10,4,true,2,9,11,11,13,3,true,2,-85,90,false,true,false,true,false,false
-85,9,11,11,11,5,true,2,9,11,11,13,4,true,2,-85,60,false,true,false,true,false,false
-85,9,11,11,11,6,true,2,9,11,11,13,5,true,2,-85,60,false,false,false,true,false,false
-85,9,11,11,11,0,true,2,9,11,11,13,6,true,2,-85,60,false,true,false,true,false,false
-85,9,11,11,11,1,true,2,9,11,11,13,0,true,2,-85,60,false,true,false,true,false,false
-85,9,11,11,11,2,true,2,9,11,11,13,1,true,2,-85,60,false,true,false,true,false,false
-85,9,11,11,11,3,true,2,9,11,11,13,2,true,2,-85,60,false,true,false,true,false,false
-85,9,11,11,11,4,true,2,9,11,11,13,3,true,2,-85,60,false,true,false,true,false,false
-85,9,11,11,11,5,false,2,9,11,11,13,4,true,2,-85,60,false,true,false,true,false,false
0,9,11,11,11,6,false,2,9,11,11,13,5,false,2,0,60,false,false,false,true,false,false
0,9,11,11,11,0,false,2,9,11,11,13,6,false,2,0,60,false,true,false,true,false,false
0,9,11,11,11,1,false,2,9,11,11,13,0,false,2,0,60,false,true,false,true,false,false
0,9,11,11,11,2,false,2,9,11,11,13,1,false,2,0,60,false,true,false,true,false,false
0,9,11,11,11,3,false,2,9,11,11,14,2,false,2,0,90,false,true,false,true,false,false
0,9,11,11,11,4,false,2,9,11,11,14,3,false,2,0,90,false,true,false,true,false,false
0,9,11,11,12,5,false,2,9,11,11,14,4,false,2,0,60,false,true,false,true,false,false
0,9,11,11,12,6,true,2,9,11,11,14,5,false,2,0,60,false,false,false,true,false,false
0,9,11,11,12,0,true,2,9,11,11,14,6,true,2,0,60,false,true,false,true,false,false
0,9,11,11,12,1,true,2,9,11,11,14,0,true,2,0,60,false,true,false,true,false,false
0,9,11,11,12,2,true,2,9,11,11,15,1,true,2,0,90,false,true,false,true,false,false
0,9,11,11,12,3,true,2,9,11,11,15,2,true,2,0,90,false,true,false,true,false,false
0,9,11,11,13,4,true,2,9,11,11,15,3,true,2,0,60,false,true,false,true,false,false
0,9,11,11,13,5,false,2,9,11,11,15,4,true,2,0,60,false,false,false,true,false,false
0,9,11,11,13,0,false,2,9,11,11,16,5,false,2,0,90,false,false,false,true,false,false
0,9,11,11,13,0,false,2,9,11,11,16,0,false,2,0,90,false,true,false,true,false,false
0,9,11,11,13,1,true,2,9,11,11,16,0,false,2,0,90,false,true,false,true,false,false
0,9,11,6,13,2,true,2,9,11,11,17,1,true,2,0,120,false,true,false,true,false,false
0,9,11,6,13,3,true,2,9,11,6,17,2,true,2,0,120,false,true,false,true,false,false
0,9,11,4,13,4,true,2,9,11,6,17,3,true,2,0,120,false,true,false,true,false,false
0,9,11,4,13,5,true,2,9,11,4,18,4,true,2,0,150,false,true,false,true,false,false
0,9,11,4,13,6,true,2,9,11,4,18,5,true,2,0,150,false,false,false,true,false,false
0,9,11,4,13,0,true,2,9,11,4,18,6,true,2,0,150,false,true,false,true,false,false
-85,9,11,5,13,1,true,2,9,11,4,18,0,true,2,-85,150,false,true,false,true,false,false
93,9,11,5,13,2,false,2,9,11,5,19,1,true,2,93,180,false,true,false,true,false,false
-85,9,11,6,13,3,false,2,9,11,5,19,2,false,2,-85,180,false,true,false,true,false,false
0,9,11,6,13,4,false,2,9,11,6,19,3,false,2,0,180,false,true,false,true,false,false
0,9,11,6,14,5,false,2,9,11,6,19,4,false,2,0,150,false,false,false,true,false,false
0,9,11,6,14,0,false,2,9,11,6,19,5,false,2,0,150,false,true,false,true,false,false
0,9,11,5,14,1,true,2,9,11,6,19,0,false,2,0,150,false,true,false,true,false,false
0,9,11,5,14,2,true,2,9,11,5,20,1,true,2,0,180,false,true,false,true,false,false
0,9,11,5,14,3,true,2,9,11,5,20,2,true,2,0,180,false,true,false,true,false,false
0,9,11,5,14,4,true,2,9,11,5,20,3,true,2,0,180,false,false,false,true,false,false
0,9,11,5,15,0,true,2,9,11,5,20,4,true,2,0,150,false,true,false,true,false,false
0,9,11,5,15,1,true,2,9,11,5,20,0,true,2,0,150,false,true,false,true,false,false
0,9,11,4,15,2,true,2,9,11,5,20,1,true,2,0,150,false,true,false,true,false,false
0,9,11,4,15,3,true,2,9,11,4,21,2,true,2,0,180,false,true,false,true,false,false
0,9,11,4,16,4,true,2,9,11,4,21,3,true,2,0,150,false,true,false,true,false,false
0,9,11,5,16,5,false,2,9,11,4,21,4,true,2,0,150,false,true,false,true,false,false
0,9,11,11,16,6,false,2,9,11,5,21,5,false,2,0,150,false,true,false,true,false,false
0,9,11,11,17,7,false,2,9,11,11,22,6,false,2,0,150,false,false,false,true,false,false
0,9,11,11,17,0,false,2,9,11,11,22,7,false,2,0,150,false,false,false,true,false,false
0,9,11,11,17,0,false,2,9,11,11,22,0,false,2,0,150,false,true,false,true,false,false
0,9,11,11,18,1,false,2,9,11,11,23,0,false,2,0,150,false,true,false,true,false,false
0,9,11,11,18,2,false,2,9,11,11,23,1,false,2,0,150,false,true,false,true,false,false
0,9,6,11,18,3,false,2,9,11,11,23,2,false,2,0,150,false,true,false,true,false,false
0,9,6,11,18,4,false,2,9,6,11,24,3,false,2,0,180,false,false,false,true,false,false
0,9,7,11,19,0,false,2,9,6,11,24,4,false,2,0,150,false,true,false,true,false,false
0,9,7,11,19,1,false,2,9,7,11,24,0,false,2,0,150,false,true,false,true,false,false
0,9,7,11,19,2,false,2,9,7,11,24,1,false,2,0,150,false,true,false,true,false,false
0,9,6,11,19,3,false,2,9,7,11,25,2,false,2,0,180,false,true,false,true,false,false
0,9,6,11,19,4,false,2,9,6,11,25,3,false,2,0,180,false,true,false,true,false,false
0,9,11,6,19,5,false,2,9,6,11,25,4,false,2,0,180,false,true,false,true,false,false
0,9,11,5,20,6,true,2,9,11,6,26,5,false,2,0,180,false,false,false,true,false,false
0,9,11,5,20,0,true,2,9,11,5,26,6,true,2,0,180,false,false,false,true,false,false
0,9,11,4,20,0,false,2,9,11,5,26,0,true,2,0,180,false,true,false,true,false,false
0,9,11,4,20,1,false,2,9,11,4,27,0,false,2,0,210,false,true,false,true,false,false
0,9,11,3,20,2,false,2,9,11,4,27,1,false,2,0,210,false,true,false,true,false,false
80,9,11,1,20,3,true,2,9,11,3,27,2,false,2,80,210,false,true,false,true,false,false
80,9,11,1,21,4,true,2,9,11,1,28,3,true,2,80,210,false,true,false,true,false,false
80,9,11,1,21,5,true,1,9,11,1,28,4,true,2,80,230,false,false,false,true,false,false
0,9,11,3,21,0,true,1,-33,11,1,28,5,true,1,0,-420,false,true,false,true,false,false
0,9,11,3,21,1,true,1,-33,11,3,29,0,true,1,0,-390,false,true,false,true,false,false
0,9,11,4,22,2,true,1,-33,11,3,29,1,true,1,0,-420,false,true,false,true,false,false
-62,9,11,5,22,3,false,1,-33,11,4,29,2,true,1,-62,-420,false,true,false,true,false,false
0,9,11,5,22,4,true,1,-33,11,5,29,3,false,1,0,-420,false,true,false,true,false,false
0,9,11,5,23,5,true,1,-33,11,5,30,4,true,1,0,-420,false,true,false,true,false,false
0,9,11,5,23,6,true,1,-33,11,5,30,5,true,1,0,-420,false,false,false,true,false,false
0,9,11,4,23,0,true,1,-33,11,5,30,6,true,1,0,-420,false,false,false,true,false,false
0,9,11,5,24,0,true,1,-33,11,4,31,0,true,1,0,-420,false,false,false,true,false,false
0,9,11,5,24,0,true,1,-33,11,5,31,0,true,1,0,-420,false,false,false,true,false,false
0,9,11,4,24,0,true,1,-33,11,5,31,0,true,1,0,-420,false,false,false,true,false,false
0,9,11,4,24,0,true,1,-33,11,4,32,0,true,1,0,-390,false,false,false,true,false,false
0,9,11,4,25,0,true,1,-33,11,4,32,0,true,1,0,-420,false,false,false,true,false,false
0,9,11,11,25,0,false,1,-33,11,4,32,0,true,1,0,-420,false,true,false,true,false,false
0,9,11,11,25,1,false,1,-33,11,11,33,0,false,1,0,-390,false,true,false,true,false,false
0,9,11,11,26,2,false,1,-33,11,11,33,1,false,1,0,-420,false,true,false,true,false,false
0,9,11,11,26,3,false,1,-33,11,11,33,2,false,1,0,-420,false,true,false,true,false,false
0,9,11,11,26,4,false,1,-33,11,11,34,3,false,1,0,-390,false,false,false,true,false,false
0,9,11,11,27,0,false,1,-33,11,11,34,4,false,1,0,-420,false,true,false,true,false,false
0,9,11,11,27,1,false,1,-33,11,11,34,0,false,1,0,-420,false,true,false,true,false,false
0,9,11,11,27,2,false,1,-33,11,11,35,1,false,1,0,-390,false,true,false,true,false,false
0,9,11,11,28,3,false,1,-33,11,11,35,2,false,1,0,-420,false,false,false,true,false,false
0,9,11,11,28,0,false,1,-33,11,11,35,3,false,1,0,-420,false,false,true,false,false,false
0,-33,11,11,28,0,false,1,-33,11,11,36,0,false,1,0,240,false,true,false,true,false,false
0,-33,11,11,29,1,false,1,-33,11,11,36,0,false,1,0,210,false,false,false,true,false,false
0,-33,11,11,29,0,true,1,-33,11,11,36,1,false,1,0,210,false,true,false,true,false,false
0,-33,11,11,29,1,true,1,-33,11,11,37,0,true,1,0,240,false,true,false,true,false,false
0,-33,11,11,29,2,true,1,-33,11,11,37,1,true,1,0,240,false,true,false,true,false,false
0,-33,11,6,30,3,true,1,-33,11,11,37,2,true,1,0,210,false,true,false,true,false,false
0,-33,11,6,30,4,true,1,-33,11,6,38,3,true,1,0,240,false,false,false,true,false,false
0,-33,11,4,30,0,true,1,-33,11,6,38,4,true,1,0,240,false,true,false,true,false,false
0,-33,11,5,31,1,true,1,-33,11,4,38,0,true,1,0,210,false,true,false,true,false,false
0,-33,11,5,31,2,true,1,-33,11,5,39,1,true,1,0,240,false,true,false,true,false,false
0,-33,11,5,31,3,false,1,-33,11,5,39,2,true,1,0,240,false,true,false,true,false,false
0,-33,11,5,32,4,false,1,-33,11,5,39,3,false,1,0,210,false,true,false,true,false,false
0,-33,11,6,32,5,false,1,-33,11,5,40,4,false,1,0,240,false,false,false,true,false,false
0,-33,11,6,32,0,false,1,-33,11,6,40,5,false,1,0,240,false,true,false,true,false,false
0,-33,6,5,33,1,false,1,-33,11,6,40,0,false,1,0,210,false,true,false,true,false,false
0,-33,6,5,33,2,false,1,-33,6,5,41,1,false,1,0,240,false,true,false,true,false,false
0,-33,6,4,33,3,false,1,-33,6,5,41,2,false,1,0,240,false,true,false,true,false,false
0,-33,4,11,34,4,false,1,-33,6,4,41,3,false,1,0,210,false,true,false,true,false,false
0,-33,4,11,34,5,false,1,-33,4,11,42,4,false,1,0,240,false,true,false,true,false,false
0,-33,7,11,34,6,false,1,-33,4,11,42,5,false,1,0,240,false,false,false,true,false,false
0,-33,6,11,35,0,false,1,-33,7,11,42,6,false,1,0,210,false,false,false,true,false,false
0,-33,6,11,35,0,false,1,-33,6,11,43,0,false,1,0,240,false,false,false,true,false,false
0,-33,6,11,35,0,true,1,-33,6,11,43,0,false,1,0,240,false,false,false,true,false,false
-60,-33,6,11,36,0,true,1,-33,6,11,43,0,true,1,-60,210,false,false,false,true,false,false
-60,-33,6,11,36,0,true,1,-33,6,11,44,0,true,1,-60,240,false,false,false,true,false,false
-60,-33,6,11,36,0,true,1,-33,6,11,44,0,true,1,-60,240,false,false,false,true,false,false
-60,-33,6,11,37,0,true,1,-33,6,11,44,0,true,1,-60,210,false,true,false,true,false,false
-60,-33,6,11,37,1,true,1,-33,6,11,44,0,true,1,-60,210,false,false,false,true,false,false
-60,-33,6,11,37,0,true,1,-33,6,11,44,1,true,1,-60,210,false,true,false,true,false,false
-60,-33,6,11,38,1,true,1,-33,6,11,44,0,true,1,-60,180,false,true,false,true,false,false
-60,-33,6,11,38,2,true,1,-33,6,11,44,1,true,1,-60,180,false,true,false,true,false,false
-60,-33,5,11,38,3,false,1,-33,6,11,44,2,true,1,-60,180,false,true,false,true,false,false
0,-33,4,11,39,4,false,1,-33,5,11,44,3,false,1,0,150,false,false,false,true,false,false
0,-33,3,11,39,0,false,1,-33,4,11,44,4,false,1,0,150,false,true,false,true,false,false
0,-33,3,11,39,1,false,1,-33,3,11,44,0,false,1,0,150,false,true,false,true,false,false
0,-33,2,7,40,2,false,1,-33,3,11,44,1,false,1,0,120,false,true,false,true,false,false
0,-33,2,8,40,3,false,1,-33,2,7,45,2,false,1,0,150,false,true,false,true,false,false
0,-33,2,8,40,4,false,1,-33,2,8,45,3,false,1,0,150,false,true,false,true,false,false
0,-33,2,7,41,5,false,1,-33,2,8,45,4,false,1,0,120,false,true,false,true,false,false
0,-33,2,7,41,6,false,1,-33,2,7,45,5,false,1,0,120,false,false,false,true,false,false
0,-33,2,7,41,0,false,1,-33,2,7,45,6,false,1,0,120,false,false,false,true,false,false
-24,-33,2,4,42,0,true,1,-33,2,7,45,0,false,1,-24,90,false,false,false,true,false,false
-24,-33,2,4,42,0,true,1,-33,2,4,46,0,true,1,-24,120,false,true,false,true,false,false
-24,-33,2,4,42,1,true,1,-33,2,4,46,0,true,1,-24,120,false,true,false,true,false,false
-24,-33,3,4,43,2,true,1,-33,2,4,46,1,true,1,-24,90,false,true,false,true,false,false
-24,-33,3,6,43,3,true,1,-17,3,4,46,2,true,1,-24,330,false,true,false,true,false,false
-24,-33,3,6,43,4,true,1,-17,3,6,46,3,true,1,-24,330,false,true,false,true,false,false
-24,-33,3,6,44,5,true,1,-17,3,6,46,4,true,1,-24,300,false,false,false,true,false,false
-24,-33,3,6,44,0,true,1,-17,3,6,46,5,true,1,-24,300,false,true,false,true,false,false
-24,-33,3,6,44,1,true,1,-17,3,6,46,0,true,1,-24,300,false,true,false,true,false,false
-24,-33,3,6,44,2,true,1,-17,3,6,46,1,true,1,-24,300,false,true,false,true,false,false
0,-33,2,7,44,3,false,1,-17,3,6,46,2,true,1,0,300,false,true,false,true,false,false
0,-33,2,8,44,4,false,1,-17,2,7,46,3,false,1,0,300,false,true,false,true,false,false
0,-33,3,9,44,5,false,1,-1,2,8,46,4,false,1,0,540,false,false,false,true,false,false
0,-33,2,9,44,0,false,1,-1,3,9,46,5,false,1,0,540,false,true,false,true,false,false
0,-33,2,9,44,1,false,1,-1,2,9,47,0,false,1,0,570,false,true,false,true,false,false
0,-33,3,10,44,2,false,1,-1,2,9,47,1,false,1,0,570,false,true,false,true,false,false
0,-33,3,10,44,3,false,1,-1,3,10,47,2,false,1,0,570,false,true,false,true,false,false
0,-33,2,10,44,4,false,1,-1,3,10,47,3,false,1,0,570,false,true,false,true,false,false
0,-33,2,10,45,5,false,1,-1,2,10,47,4,false,1,0,540,false,true,false,true,false,false
0,-33,2,9,45,6,true,1,-1,2,10,47,5,false,1,0,540,false,true,false,true,false,false
2,-33,1,8,45,7,true,1,-1,2,9,48,6,true,1,2,570,false,false,false,true,false,false
2,-33,1,7,45,0,false,1,15,1,8,48,7,true,1,2,810,false,true,false,true,false,false
0,-33,7,7,45,1,false,1,31,1,7,48,0,false,1,0,1050,false,true,false,true,false,false
-24,-33,6,6,45,2,true,1,63,7,7,48,1,false,1,-24,1530,false,true,false,true,false,false
-24,-33,6,6,46,3,true,1,63,6,6,49,2,true,1,-24,1530,false,true,false,true,false,false
-24,-33,6,6,46,4,true,1,63,6,6,49,3,true,1,-24,1530,false,false,false,true,false,false
-24,-33,6,6,46,0,true,1,63,6,6,49,4,true,1,-24,1530,false,true,false,true,false,false
-24,-17,6,6,46,1,true,1,63,6,6,49,0,true,1,-24,1290,false,true,false,true,false,false
-24,-17,6,6,46,2,true,1,63,6,6,49,1,true,1,-24,1290,false,true,false,true,false,false
-24,-17,6,6,46,3,true,1,63,6,6,49,2,true,1,-24,1290,false,true,false,true,false,false
-24,-17,6,6,46,4,true,1,63,6,6,49,3,true,1,-24,1290,false,true,false,true,false,false
-24,-17,6,6,46,5,true,1,63,6,6,49,4,true,1,-24,1290,false,true,false,true,false,false
-24,-17,6,7,46,6,true,1,63,6,6,49,5,true,1,-24,1290,false,false,false,true,false,false
0,-17,6,8,46,0,false,1,63,6,7,49,6,true,1,0,1290,false,true,false,true,false,false
0,-17,4,9,46,1,false,1,63,6,8,49,0,false,1,0,1290,false,true,false,true,false,false
0,-1,4,10,46,2,false,1,63,4,9,49,1,false,1,0,1050,false,true,false,true,false,false
0,-1,4,10,46,3,false,1,63,4,10,49,2,false,1,0,1050,false,true,false,true,false,false
0,-1,3,9,47,4,false,1,63,4,10,49,3,false,1,0,1020,false,true,false,true,false,false
0,-1,3,9,47,5,false,1,63,3,9,50,4,false,1,0,1050,false,true,false,true,false,false
0,-1,3,9,47,6,false,1,63,3,9,50,5,false,1,0,1050,false,true,false,true,false,false
0,-1,3,9,47,7,false,1,63,3,9,50,6,false,1,0,1050,false,false,false,true,false,false
0,-1,3,10,47,0,false,1,63,3,9,50,7,false,1,0,1050,false,true,false,true,false,false
0,-1,3,9,47,1,false,1,63,3,10,50,0,false,1,0,1050,false,true,false,true,false,false
0,-1,2,8,48,2,false,1,63,3,9,50,1,false,1,0,1020,false,true,false,true,false,false
0,15,3,7,48,3,false,1,63,2,8,51,2,false,1,0,810,false,false,false,true,false,false
0,31,4,6,48,0,true,1,63,3,7,51,3,false,1,0,570,false,true,false,true,false,false
0,63,4,6,48,1,true,1,63,4,6,51,0,true,1,0,90,false,true,false,true,false,false
-62,63,3,5,49,2,true,1,63,4,6,51,1,true,1,-62,60,false,true,false,true,false,false
-62,63,3,5,49,3,true,1,63,3,5,52,2,true,1,-62,90,false,false,false,true,false,false
-62,63,3,5,49,0,true,1,63,3,5,52,3,true,1,-62,90,false,true,false,true,false,false
-62,63,3,5,49,1,false,1,63,3,5,52,0,true,1,-62,90,false,true,false,true,false,false
0,63,4,5,49,2,true,1,63,3,5,53,1,false,1,0,120,false,true,false,true,false,false
0,63,4,5,49,3,true,1,63,4,5,53,2,true,1,0,120,false,true,false,true,false,false
0,63,4,3,49,4,true,1,63,4,5,53,3,true,1,0,120,false,true,false,true,false,false
0,63,4,3,49,5,true,1,63,4,3,54,4,true,1,0,150,false,true,false,true,false,false
0,63,4,3,49,6,true,1,63,4,3,54,5,true,1,0,150,false,false,false,true,false,false
0,63,4,3,49,0,true,1,63,4,3,54,6,true,1,0,150,false,true,false,true,false,false
0,63,4,2,49,1,true,1,63,4,3,54,0,true,1,0,150,false,true,false,true,false,false
0,63,4,2,49,2,true,1,79,4,2,55,1,true,1,0,420,false,true,false,true,false,false
0,63,4,3,49,3,true,1,79,4,2,55,2,true,1,0,420,false,true,false,true,false,false
0,63,4,3,49,4,true,1,79,4,3,55,3,true,1,0,420,false,true,false,true,false,false
0,63,4,3,50,5,true,1,79,4,3,55,4,true,1,0,390,false,true,false,true,false,false
0,63,11,2,50,6,true,1,79,4,3,55,5,true,1,0,390,false,false,false,true,false,false
0,63,11,2,50,0,true,1,79,11,2,56,6,true,1,0,420,false,true,false,true,false,false
0,63,11,2,50,1,true,1,79,11,2,56,0,true,1,0,420,false,true,false,true,false,false
0,63,11,3,50,2,false,1,79,11,2,56,1,true,1,0,420,false,true,false,true,false,false
-24,63,11,4,50,3,true,1,95,11,3,56,2,false,1,-24,660,false,true,false,true,false,false
-24,63,11,4,51,4,true,1,95,11,4,56,3,true,1,-24,630,false,true,false,true,false,false
0,63,11,6,51,5,false,1,111,11,4,56,4,true,1,0,870,false,false,false,true,false,false
0,63,11,6,51,0,false,1,111,11,6,56,5,false,1,0,870,false,true,false,true,false,false
0,63,11,6,51,1,false,1,111,11,6,56,0,false,1,0,870,false,false,false,true,false,false
0,63,11,5,52,0,true,1,111,11,6,56,1,false,1,0,840,false,true,false,true,false,false
0,63,11,5,52,1,true,1,111,11,5,57,0,true,1,0,870,false,true,false,true,false,false
0,63,11,5,52,2,true,1,111,11,5,57,1,true,1,0,870,false,true,false,true,false,false
0,63,11,5,53,3,true,1,111,11,5,57,2,true,1,0,840,false,true,false,true,false,false
0,63,11,5,53,4,true,1,111,11,5,57,3,true,1,0,840,false,true,false,true,false,false
0,63,11,5,53,5,true,1,111,11,5,57,4,true,1,0,840,false,false,false,true,false,false
0,63,11,5,54,0,false,1,111,11,5,57,5,true,1,0,810,false,true,false,true,false,false
0,63,11,5,54,1,false,1,111,11,5,58,0,false,1,0,840,false,true,true,false,false,false
0,63,11,4,54,2,false,1,111,11,5,58,1,false,1,0,840,false,true,false,true,false,false
0,63,11,4,54,3,false,1,111,11,4,58,2,false,1,0,840,false,false,false,true,false,false
0,79,11,3,55,0,false,1,111,11,4,58,3,false,1,0,570,false,true,false,true,false,false
0,79,11,2,55,1,false,1,111,11,3,59,0,false,1,0,600,false,true,false,true,false,false
80,79,11,1,55,2,true,1,111,11,2,59,1,false,1,80,600,false,false,true,false,false,false
0,79,11,4,55,0,true,1,111,11,1,59,2,true,1,0,600,false,true,false,true,false,false
0,79,11,5,55,1,true,1,121,11,4,60,0,true,1,0,780,false,true,false,true,false,false
0,79,11,6,56,2,false,1,121,11,5,60,1,true,1,0,750,false,true,false,true,false,false
0,79,11,3,56,3,false,1,121,11,6,60,2,false,1,0,750,false,false,false,true,false,false
0,79,11,6,56,0,false,1,121,11,3,60,3,false,1,0,750,false,true,true,false,false,false
0,95,11,6,56,1,false,1,121,11,6,61,0,false,1,0,540,false,true,false,true,false,false
0,95,11,6,56,2,false,1,121,11,6,61,1,false,1,0,540,false,true,false,true,false,false
0,111,11,6,56,3,false,1,121,11,6,61,2,false,1,0,300,false,false,false,true,false,false
0,111,11,4,56,0,false,1,121,11,6,61,3,false,1,0,300,false,true,false,true,false,false
0,111,11,4,56,1,false,1,121,11,4,62,0,false,1,0,330,false,true,false,true,false,false
0,111,11,3,56,2,false,1,121,11,4,62,1,false,1,0,330,false,true,false,true,false,false
0,111,11,11,57,3,true,1,121,11,3,62,2,false,1,0,300,false,true,false,true,false,false
0,111,11,11,57,4,true,1,121,11,11,63,3,true,1,0,330,false,false,false,true,false,false
0,111,11,11,57,0,false,1,131,11,11,63,4,true,1,0,480,false,false,false,true,false,false
0,111,11,11,57,0,false,1,131,11,11,63,0,false,1,0,480,false,false,false,true,false,false
0,111,11,11,57,0,false,1,131,11,11,64,0,false,1,0,510,false,false,false,true,false,false
0,111,11,11,57,0,false,1,131,11,11,64,0,false,1,0,510,false,false,false,true,false,false
0,111,11,11,58,0,false,1,131,11,11,64,0,false,1,0,480,false,false,false,true,false,false
0,111,11,11,58,0,false,1,131,11,11,64,0,false,1,0,480,false,false,false,true,false,false
0,111,11,11,58,0,false,1,131,11,11,65,0,false,1,0,510,false,false,false,true,false,false
0,111,11,11,58,0,false,1,131,11,11,65,0,false,1,0,510,false,false,false,true,false,false
0,111,11,11,59,0,false,1,131,11,11,65,0,false,1,0,480,false,false,false,true,false,false
0,111,11,9,59,0,false,1,131,11,11,66,0,false,1,0,510,false,true,false,true,false,false
0,111,11,10,59,1,false,1,131,11,9,66,0,false,1,0,510,false,true,false,true,false,false
0,121,11,8,60,2,true,1,131,11,10,66,1,false,1,0,330,false,false,true,false,false,false
0,121,11,8,60,0,true,1,131,11,8,67,2,true,1,0,360,false,true,false,true,false,false
0,121,11,8,60,1,true,1,131,11,8,67,0,true,1,0,360,false,true,false,true,false,false
0,121,11,7,60,2,true,1,131,11,8,67,1,true,1,0,360,false,true,false,true,false,false
0,121,11,7,61,3,true,1,131,11,7,68,2,true,1,0,360,false,false,false,true,false,false
0,121,11,7,61,0,true,1,131,11,7,68,3,true,1,0,360,false,false,false,true,false,false
0,121,11,6,61,0,true,1,131,11,7,68,0,true,1,0,360,false,false,false,true,false,false
0,121,11,6,61,0,true,1,131,11,6,69,0,true,1,0,390,false,false,false,true,false,false
0,121,11,6,62,0,true,1,131,11,6,69,0,true,1,0,360,false,false,false,true,false,false
0,121,11,5,62,0,true,1,131,11,6,69,0,true,1,0,360,false,false,false,true,false,false
0,121,11,4,62,0,false,1,131,11,5,70,0,true,1,0,390,false,false,false,true,false,false
0,121,11,3,63,0,false,1,131,11,4,70,0,false,1,0,360,false,true,false,true,false,false
0,131,11,2,63,1,false,1,131,11,3,70,0,false,1,0,210,false,false,false,true,false,false
0,131,11,2,63,0,false,1,131,11,2,71,1,false,1,0,240,false,true,false,true,false,false
80,131,11,1,64,1,false,1,131,11,2,71,0,false,1,80,210,false,true,false,true,false,false
0,131,11,11,64,2,false,1,131,11,1,71,1,false,1,0,210,false,true,false,true,false,false
0,131,11,11,64,3,false,1,141,11,11,72,2,false,1,0,390,false,true,false,true,false,false
0,131,11,11,64,4,false,1,141,11,11,72,3,false,1,0,390,false,true,false,true,false,false
0,131,11,11,65,5,false,1,141,11,11,72,4,false,1,0,360,false,true,false,true,false,false
0,131,11,11,65,6,false,1,141,11,11,73,5,false,1,0,390,false,false,false,true,false,false
0,131,11,11,65,0,false,1,141,11,11,73,6,false,1,0,390,false,false,false,true,false,false
0,131,11,11,66,0,false,1,141,11,11,73,0,false,1,0,360,false,false,false,true,false,false
0,131,11,11,66,0,false,1,141,11,11,73,0,false,1,0,360,false,false,false,true,false,false
0,131,11,11,66,0,false,1,141,11,11,74,0,false,1,0,390,false,true,false,true,false,false
0,131,11,11,67,1,false,1,141,11,11,74,0,false,1,0,360,false,true,false,true,false,false
0,131,11,11,67,2,true,1,141,11,11,74,1,false,1,0,360,false,false,false,true,false,false
0,131,11,11,67,0,true,1,141,11,11,75,2,true,1,0,390,false,true,false,true,false,false
0,131,11,11,68,1,true,1,141,11,11,75,0,true,1,0,360,false,true,false,true,false,false
